DATE, COMPANY, CHANGE
23DEC2024, Chenab Ltd.(Pre, 0.350
23DEC2024, Clover Pakistan, 1.700
23DEC2024, Cordoba Logist, 1.060
23DEC2024, Cnergyico PK, 0.880
23DEC2024, Cnergyico PK, 0.890
23DEC2024, Cnergyico PK, 0.910
23DEC2024, Cnergyico PK, 0.920
23DEC2024, Colgate Palm, 16.820
23DEC2024, Citi Pharma Ltd, 4.090
23DEC2024, Citi Pharma Ltd, 4.440
23DEC2024, Citi Pharma Ltd, 4.190
23DEC2024, Citi Pharma Ltd, 5.920
23DEC2024, Cherat Packg, 2.580
23DEC2024, Crescent Tex., 0.300
23DEC2024, Crescent Steel, 7.360
23DEC2024, Cres.Star Ins., 0.090
23DEC2024, Colony Tex.Mills Ltd, 0.120
23DEC2024, Chakwal Spinning, 1.250
23DEC2024, Cyan Limited, 1.040
23DEC2024, Data Agro, -9.310
23DEC2024, Dadex Eternit, 5.510
23DEC2024, Dawood Hercules, 20.360
23DEC2024, Dadabhoy Cement, -0.560
23DEC2024, Dewan Cement, 0.350
23DEC2024, Dewan Cement, 0.390
23DEC2024, Dewan Cement, 0.350
23DEC2024, Dewan Cement, -0.030
23DEC2024, Dolmen City, 0.150
23DEC2024, Dolmen City, 0.140
23DEC2024, Dolmen City, 0.140
23DEC2024, Dolmen City, 0.140
23DEC2024, Dawood Equities, 1.000
23DEC2024, Dewan Motors, 3.220
23DEC2024, Dewan Motors, 3.080
23DEC2024, Dewan Motors, 3.310
23DEC2024, Dewan Motors, 3.250
23DEC2024, Dewan Farooque Sp., 0.420
23DEC2024, D.G.K.Cement, 3.390
23DEC2024, D.G.K.Cement, 3.510
23DEC2024, D.G.K.Cement, 3.450
23DEC2024, D.G.K.Cement, 3.600
23DEC2024, Din Textile, 2.180
23DEC2024, Dawood Law, 16.340
23DEC2024, Dandot Cement, 0.490
23DEC2024, Descon Oxychem, 1.030
23DEC2024, D.S. Ind. Ltd., 0.320
23DEC2024, Dost Steels Ltd., 0.230
23DEC2024, Dar-es-Salaam, 0.000
23DEC2024, Dewan Auto Engg, 0.220
23DEC2024, Dewan Sugar, 1.000
23DEC2024, Dewan Textile, 0.240
23DEC2024, Dynea Pakistan, 14.740
23DEC2024, ECOPACK Ltd, 0.500
23DEC2024, Engro Fertertilizers, 7.370
23DEC2024, Engro Fertertilizers, 6.660
23DEC2024, Engro Fertertilizers, 7.510
23DEC2024, Engro Fertertilizers, 7.000
23DEC2024, EFU General, 3.000
23DEC2024, EFU Life Assurance, -0.990
23DEC2024, Ellcot Spinning, 1.400
23DEC2024, EMCO Industries, -0.140
23DEC2024, Engro Corporation, 39.610
23DEC2024, Engro Corporation, 39.790
23DEC2024, Engro Corporation, 39.490
23DEC2024, Engro Corporation, 39.700
23DEC2024, Engro Polymer, 0.380
23DEC2024, Engro Polymer, 0.940
23DEC2024, Engro Polymer, 0.370
23DEC2024, Engro Polymer, -0.210
23DEC2024, Engro Poly (Pref), 0.260
23DEC2024, Engro Powergen, 0.090
23DEC2024, Escorts Bank, 0.210
23DEC2024, East West Insurance, 0.000
23DEC2024, Exide (PAK), 15.740
23DEC2024, Faysal Bank, 1.520
23DEC2024, Faysal Bank, 1.980
23DEC2024, Faysal Bank, 1.550
23DEC2024, Faysal Bank, 1.630
23DEC2024, AL-Noor Mod, 0.220
23DEC2024, Faisal Spinning, 16.390
23DEC2024, Fatima Fert, 2.940
23DEC2024, Fatima Fert, 5.100
23DEC2024, Fatima Fert, 3.000
23DEC2024, Fatima Fert, 1.000
23DEC2024, Fauji Cement, 1.450
23DEC2024, Fauji Cement, 1.410
23DEC2024, Fauji Cement, 1.480
23DEC2024, Fauji Cement, 1.270
23DEC2024, First Cap.Equit, 0.000
23DEC2024, Frieslandcampina, 3.620
23DEC2024, Frieslandcampina, 3.430
23DEC2024, Frieslandcampina, 3.700
23DEC2024, Frieslandcampina, 4.210
23DEC2024, F.Credit & Inv, 0.590
23DEC2024, Fast Cables Ltd., 1.020
23DEC2024, Ist.Capital Sec, 0.020
23DEC2024, First Dawood Prop, 0.180
23DEC2024, Elite Cap.Mod, -0.010
23DEC2024, Fecto Cement, 3.220
23DEC2024, Equity Modaraba, 0.010
23DEC2024, Ferozsons (Lab), 15.770
23DEC2024, Ferozsons (Lab), 15.640
23DEC2024, Ferozsons (Lab), 16.110
23DEC2024, Ferozsons (Lab), 15.910
23DEC2024, Fauji Fert, 13.930
23DEC2024, Fauji Fert, 12.610
23DEC2024, Fauji Fert, 14.190
23DEC2024, Fauji Fert, 15.760
23DEC2024, Fauji Foods Ltd, 1.320
23DEC2024, Fauji Foods Ltd, 1.320
23DEC2024, Fauji Foods Ltd, 1.350
23DEC2024, Fauji Foods Ltd, 1.300
23DEC2024, 1st.Fid.Leasing, -0.080
23DEC2024, Habib Modaraba, 0.110
23DEC2024, I.B.L.Modarab, -0.180
23DEC2024, Imrooz Modaraba, 20.000
23DEC2024, Flying Cement, 0.820
23DEC2024, Flying Cement, 0.810
23DEC2024, Flying Cement, 0.830
23DEC2024, Flying Cement, 0.890
23DEC2024, Feroze 1888, 2.230
23DEC2024, F. Nat.Equities, 0.180
23DEC2024, Punjab Mod, 0.070
23DEC2024, Frontier Ceram, 3.470
23DEC2024, Faran Sugar Mills, -1.480
23DEC2024, Faran Sugar(R), -1.000
23DEC2024, F.Treet Manuf, 0.370
23DEC2024, Tri-Star 1st Mod., -1.300
23DEC2024, Fazal Cloth, 9.000
23DEC2024, Gadoon Textile, 22.530
23DEC2024, Ghandhara Automobile, 15.260
23DEC2024, Ghandhara Automobile, 16.020
23DEC2024, Ghandhara Automobile, 15.620
23DEC2024, Ghandhara Automobile, 16.430
23DEC2024, Gammon Pak, 3.350
23DEC2024, Gatron Ind., 0.470
23DEC2024, Gul Ahmed, 1.050
23DEC2024, Gul Ahmed, 0.490
23DEC2024, Gul Ahmed, 1.070
23DEC2024, Gul Ahmed, 1.060
23DEC2024, Ghani Chemical, 0.550
23DEC2024, Burj Clean Energy, 0.000
23DEC2024, Blue-Ex, -4.540
23DEC2024, Supernet Ltd.XB, 1.510
23DEC2024, Ghazi Fabrics, -0.550
23DEC2024, GhaniGlobalGlass, 0.460
23DEC2024, Ghani Glo Hol, 0.810
23DEC2024, Ghani Glo Hol, 0.840
23DEC2024, Ghani Glo Hol, 0.830
23DEC2024, Ghani Glo Hol, 0.690
23DEC2024, Ghani Glass Ltd, 1.260
23DEC2024, Ghani Glass Ltd, 2.330
23DEC2024, Ghani Glass Ltd, 1.290
23DEC2024, Ghani Glass Ltd, 1.270
23DEC2024, Ghandhara Ind., 52.540
23DEC2024, Ghandhara Ind., 52.680
23DEC2024, Ghandhara Ind., 53.970
23DEC2024, Ghandhara Ind., 53.550
23DEC2024, GlaxoSmithKline, 28.200
23DEC2024, Gillette Pak, 5.710
23DEC2024, GOC (Pak) Ltd., 0.000
23DEC2024, Globe Residency, -0.110
23DEC2024, Grays Leasing, 0.000
23DEC2024, Gulshan Sp., 0.300
23DEC2024, Ghandhara Tyre, 3.000
23DEC2024, Gulistan Sp., -0.370
23DEC2024, Ghani Value Glass, 0.900
23DEC2024, Gharibwal Cement, 0.680
23DEC2024, Habib Sugar, -1.600
23DEC2024, Hala Enterprise, 0.510
23DEC2024, Hafiz Limited, 25.610
23DEC2024, Haleon Pakistan, 8.640
23DEC2024, Hascol Petrol, 1.150
23DEC2024, Habib Bank, 3.650
23DEC2024, Habib Bank, 0.070
23DEC2024, Habib Bank, 3.690
23DEC2024, Habib Bank, 6.000
23DEC2024, HBL Total Treasury, -0.060
23DEC2024, Honda Atlas Cars, 19.330
23DEC2024, Hallmark Company Ltd, 24.810
23DEC2024, HBL Growth Fund, 0.470
23DEC2024, Habib Ins., 0.400
23DEC2024, HBL Invest Fund, 0.390
23DEC2024, Hinopak Motor, 24.170
23DEC2024, Highnoon (Lab), 28.800
23DEC2024, Hira Textile, 0.020
23DEC2024, Habib Metropolitan, 1.240
23DEC2024, Hoechst Pak Ltd, 25.000
23DEC2024, Habib Rice Prod, 0.640
23DEC2024, HI-Tech Lub., 4.840
23DEC2024, Hub Power Co., 6.580
23DEC2024, Hub Power Co., 6.320
23DEC2024, Hub Power Co., 6.730
23DEC2024, Hub Power Co., 6.810
23DEC2024, Hum Network, 0.130
23DEC2024, Hum Network, -0.080
23DEC2024, Hum Network, 0.130
23DEC2024, Hum Network, 0.210
23DEC2024, Hussain Industries, 1.620
23DEC2024, Haseeb Waqas Sugar, 0.290
23DEC2024, Ibrahim Fibres, 1.860
23DEC2024, IBL HealthCare, 1.590
23DEC2024, ICC Industries, 0.980
23DEC2024, Invest Bank, 0.060
23DEC2024, Ittehad Chemicals, 4.800
23DEC2024, Indus Dyeing, 2.850
23DEC2024, IGI Holdings, 3.930
23DEC2024, IGI Life Ins, 0.000
23DEC2024, Interloop Ltd., 1.570
23DEC2024, Interloop Ltd., 1.010
23DEC2024, Interloop Ltd., 1.590
23DEC2024, Interloop Ltd., 0.420
23DEC2024, Image Pakistan, 0.640
23DEC2024, Imperial Limite, 0.950
23DEC2024, Intermarket Sec., -0.980
23DEC2024, Indus Motor Company, 10.920
23DEC2024, Int. Ind.Ltd., 6.970
23DEC2024, Int. Ind.Ltd., 6.870
23DEC2024, Int. Ind.Ltd., 7.110
23DEC2024, Int. Ind.Ltd., 6.590
23DEC2024, Int. Packaging Films, 0.060
23DEC2024, Ismail Ind-, -2.320
23DEC2024, Inter.Steel Ltd, 2.260
23DEC2024, Inter.Steel Ltd, 1.810
23DEC2024, Inter.Steel Ltd, 2.290
23DEC2024, Inter.Steel Ltd, 1.050
23DEC2024, Ittefaq Iron Ind, 0.060
23DEC2024, J.A.Textile, -4.190
23DEC2024, Janana D Mal, 4.760
23DEC2024, J.D.W.Sugar, -9.710
23DEC2024, Jubilee Gen.Ins, 1.690
23DEC2024, Jubile Life Ins, 8.980
23DEC2024, JS Bank Ltd, 0.250
23DEC2024, JS Bank Ltd, 0.320
23DEC2024, JS Bank Ltd, 0.260
23DEC2024, JS Bank Ltd, 0.180
23DEC2024, Jah.Sidd. Co., 0.850
23DEC2024, JahangirSidd(Pref), 0.950
23DEC2024, JS Global Banking, 0.720
23DEC2024, JS Global Banking, 0.710
23DEC2024, JS Global Banking, 0.730
23DEC2024, JS Global Banking, 0.730
23DEC2024, JS Global Cap., 3.050
23DEC2024, JS Investments, 1.240
23DEC2024, JS Momentum, 0.920
23DEC2024, JS Momentum, 0.910
23DEC2024, Jauharabad Sug, -0.330
23DEC2024, Jubilee Spinning, 0.540
23DEC2024, Javedan Corp., 0.010
23DEC2024, Kot Addu Power, -0.100
23DEC2024, Kot Addu Power, -0.220
23DEC2024, Kot Addu Power, -0.120
23DEC2024, Kot Addu Power, -0.050
23DEC2024, Karam Ceramics, 0.000
23DEC2024, K-Electric Ltd., 0.370
23DEC2024, K-Electric Ltd., 0.320
23DEC2024, K-Electric Ltd., 0.380
23DEC2024, K-Electric Ltd., 0.400
23DEC2024, Khyber Tobacco, 2.420
23DEC2024, Kohinoor Mills, -1.030
23DEC2024, Kohat Cement, 8.040
23DEC2024, Kohinoor Energy, 1.010
23DEC2024, Kohinoor Power, 0.310
23DEC2024, Kohat Textile, -0.240
23DEC2024, Kohinoor Ind., 0.110
23DEC2024, Kohinoor Spining, 0.320
23DEC2024, Kohinoor Spining, 0.280
23DEC2024, Kohinoor Spining, 0.320
23DEC2024, Kohinoor Spining, 0.980
23DEC2024, K.S.B.Pumps, 4.120
23DEC2024, KSE30, 1520.000
23DEC2024, KSE30, 1556.000
23DEC2024, KSE30, 1540.000
23DEC2024, Khalid Siraj, -0.350
23DEC2024, Kohinoor Textile, 0.020
23DEC2024, Lucky Core Ind., 12.290
23DEC2024, Leather Up Ltd., -1.950
23DEC2024, Liven Pharma, 8.510
23DEC2024, Loads Limited, 1.050
23DEC2024, Lotte Chemical, 0.850
23DEC2024, Lotte Chemical, 0.780
23DEC2024, Lotte Chemical, 0.870
23DEC2024, Lotte Chemical, 0.660
23DEC2024, Leiner Pak Gelat, 10.910
23DEC2024, Lalpir Power, 0.470
23DEC2024, Lalpir Power, 0.460
23DEC2024, Lalpir Power, 0.470
23DEC2024, Lalpir Power, 0.470
23DEC2024, LSE Capital Ltd., 0.470
23DEC2024, LSE Fin. Services, -1.120
23DEC2024, LSE Ventures Ltd, 0.160
23DEC2024, Lucky Cement, 24.700
23DEC2024, Lucky Cement, 5.000
23DEC2024, Lucky Cement, 24.960
23DEC2024, Lucky Cement, 24.630
23DEC2024, MACPAC Films, 1.000
23DEC2024, Macter Int. Ltd, -4.130
23DEC2024, Mari Petroleum, 23.520
23DEC2024, MCB Bank Ltd, 6.720
23DEC2024, MCB Bank Ltd, 8.000
23DEC2024, MCB Bank Ltd, 6.810
23DEC2024, MCB Inv MGT, 2.440
23DEC2024, MCB Bank Ltd, 17.240
23DEC2024, Media Times Ltd, -0.090
23DEC2024, Meezan Bank Ltd, 2.440
23DEC2024, Meezan Bank Ltd, 2.800
23DEC2024, Meezan Bank Ltd, 2.420
23DEC2024, Meezan Bank Ltd, 0.080
23DEC2024, Mehmood Tex., -37.160
23DEC2024, Merit Packaging, 0.260
23DEC2024, MithchellsFruit, 20.550
23DEC2024, Matco Foods Ltd, 0.980
23DEC2024, Mahaana Islamic, 0.020
23DEC2024, Mirpurkhas Sugar, -0.800
23DEC2024, Maple Leaf, 1.170
23DEC2024, Maple Leaf, 1.070
23DEC2024, Maple Leaf, 1.190
23DEC2024, Maple Leaf, 3.000
23DEC2024, Maqbool Textile, -3.420
23DEC2024, Mehran Sugar, 0.630
23DEC2024, Metro Steel, 0.100
23DEC2024, Masood Textile, 0.000
23DEC2024, Millat Tractors, 17.560
23DEC2024, Millat Tractors, 12.000
23DEC2024, Millat Tractors, 17.830
23DEC2024, Millat Tractors, 17.590
23DEC2024, Mughal Iron, 3.020
23DEC2024, Mughal Iron, 3.070
23DEC2024, Mughal Iron, 3.080
23DEC2024, Mughal Iron, 2.640
23DEC2024, Murree Brewery, 14.920
23DEC2024, Mandviwala, 1.370
23DEC2024, Meezan Pakistan, 0.740
23DEC2024, Meezan Pakistan, 0.740
23DEC2024, Meezan Pakistan, 0.760
23DEC2024, Meezan Pakistan, 0.750
23DEC2024, Nagina Cotton, 0.000
23DEC2024, National Foods, 7.100
23DEC2024, National BankXD, -0.140
23DEC2024, National BankXD, -0.360
23DEC2024, National BankXD, -0.180
23DEC2024, NBP Pakistan G ETF, 0.820
23DEC2024, NBP Pakistan G ETF, 0.810
23DEC2024, NBP Pakistan G ETF, 0.840
23DEC2024, NBP Pakistan G ETF, 0.820
23DEC2024, National BankXD, 2.520
23DEC2024, Nishat (Chun.), 0.190
23DEC2024, Nazir Cotton Mills, 1.000
23DEC2024, Nishat ChunPower, 0.020
23DEC2024, Nishat ChunPower, 0.140
23DEC2024, Nishat ChunPower, 0.010
23DEC2024, Nishat ChunPower, -0.140
23DEC2024, Nestle Pakistan, 17.700
23DEC2024, Netsol Tech., 8.100
23DEC2024, Netsol Tech., 8.680
23DEC2024, Netsol Tech., 8.290
23DEC2024, Netsol Tech., 9.740
23DEC2024, Next Capital, 0.120
23DEC2024, Nimir Ind.Chemicals, 3.300
23DEC2024, NIT Pakistan, -0.010
23DEC2024, NIT Pakistan, -0.010
23DEC2024, NIT Pakistan, -0.010
23DEC2024, Nishat Mills Ltd, -0.900
23DEC2024, Nishat Mills Ltd, -1.720
23DEC2024, Nishat Mills Ltd, -0.980
23DEC2024, Nishat Mills Ltd, 5.000
23DEC2024, Noon Sugar, 3.750
23DEC2024, Nishat Power, 0.690
23DEC2024, Nishat Power, 0.680
23DEC2024, Nishat Power, 0.690
23DEC2024, Nishat Power, 0.690
23DEC2024, National Refinery, 24.010
23DEC2024, National Refinery, 23.090
23DEC2024, National Refinery, 24.650
23DEC2024, National Refinery, 23.750
23DEC2024, Nimir Resins, 3.090
23DEC2024, National Silk, 0.000
23DEC2024, Oilboy Energy L, -0.870
23DEC2024, Octopus Digital, 1.600
23DEC2024, Octopus Digital, 1.840
23DEC2024, Octopus Digital, 1.620
23DEC2024, Octopus Digital, 1.930
23DEC2024, Oil & Gas Dev, 17.920
23DEC2024, Oil & Gas Dev, 17.760
23DEC2024, Oil & Gas Dev, 18.390
23DEC2024, Oil & Gas Dev, 21.360
23DEC2024, OGTI, 1521.000
23DEC2024, OGTI, 1557.000
23DEC2024, OGTI, 1541.000
23DEC2024, OLP Financial, 0.590
23DEC2024, OLP Modaraba, 0.190
23DEC2024, Olympia Mills, 1.580
23DEC2024, Orient Rental, 0.100
23DEC2024, Otsuka Pak, 1.750
23DEC2024, 1  Year GIS, 0.050
23DEC2024, 1 Year GIS, 0.050
23DEC2024, 1 Year GIS, 0.050
23DEC2024, 1 Year GIS, 0.050
23DEC2024, 1 Year GIS, 0.050
23DEC2024, 1 Year GIS, 0.050
23DEC2024, 1 Year GIS, 0.050
23DEC2024, 1 Year GIS, 0.050
23DEC2024, 3 Year Fixed Rate, 0.000
23DEC2024, 3 Year Fixed Rate, 0.000
23DEC2024, 3 Year Fixed Rate, 0.060
23DEC2024, 5 Year Fixed Rate, 0.000
23DEC2024, 5 Year Fixed Rate, 1.580
23DEC2024, P05GIS091225, -100.000
23DEC2024, P05GIS290725, -100.000
23DEC2024, P05GIS300425, -100.000
23DEC2024, Pakistan Alumin, 9.420
23DEC2024, Pakistan Alumin, 11.970
23DEC2024, Pakistan Alumin, 9.670
23DEC2024, Pakistan Alumin, 9.540
23DEC2024, Pace (Pak) Ltd., 0.170
23DEC2024, Pace (Pak) Ltd., 0.160
23DEC2024, Pace (Pak) Ltd., 0.180
23DEC2024, Pace (Pak) Ltd., 1.000
23DEC2024, Pak Elektron, 1.940
23DEC2024, Pak Elektron, 1.830
23DEC2024, Pak Elektron, 1.980
23DEC2024, Pak Elektron, 2.100
23DEC2024, Pak Datacom, 12.580
23DEC2024, Pak Leather, 0.000
23DEC2024, Pak Oxygen Ltd., 9.590
23DEC2024, Pak Reinsurance, 0.420
23DEC2024, Pak Reinsurance, 0.480
23DEC2024, Pak Reinsurance, 0.430
23DEC2024, Pak Reinsurance, 0.430
23DEC2024, Pak Tobacco, 17.470
23DEC2024, Pervez Ahmed Co, 0.030
23DEC2024, Paramount Sp, 0.320
23DEC2024, Pakistan Cables-, 11.810
23DEC2024, Pak Engineering, 0.440
23DEC2024, Pak Gulf Leasing, 1.190
23DEC2024, Pak Hotels, 2.120
23DEC2024, PIA Holding Company, 0.360
23DEC2024, PIA Holding Company, 0.360
23DEC2024, PIA Holding Company, 0.360
23DEC2024, PIA Holding Company, 1.040
23DEC2024, PIA Holding CompanyB, 0.000
23DEC2024, Pak Int.Bulk, 0.330
23DEC2024, Pak Int.Bulk, 0.310
23DEC2024, Pak Int.Bulk, 0.330
23DEC2024, Pak Int.Bulk, 0.320
23DEC2024, Pak.Int.Container, 1.590
23DEC2024, PICIC Ins.Ltd., -0.100
23DEC2024, Popular Islamic, 0.420
23DEC2024, Premier Ins., -0.360
23DEC2024, Pioneer Cement, 6.980
23DEC2024, Pioneer Cement, 6.680
23DEC2024, Pioneer Cement, 7.110
23DEC2024, Pioneer Cement, 5.440
23DEC2024, Pak Gen.Ins., 0.000
23DEC2024, Pakgen Power, 0.800
23DEC2024, Packages Ltd., 24.930
23DEC2024, Prud Mod.1st, 0.030
23DEC2024, Philip Morris Pak., 4.780
23DEC2024, P.N.S.C, 12.840
23DEC2024, Pak Oilfields, 20.930
23DEC2024, Pak Oilfields, 23.580
23DEC2024, Pak Oilfields, 21.300
23DEC2024, Pak Oilfields, 21.010
23DEC2024, Punjab Oil, 3.340
23DEC2024, Power Cement, 0.600
23DEC2024, Power Cement, 0.580
23DEC2024, Power Cement, 0.620
23DEC2024, Power Cement, 0.640
23DEC2024, Power Cem(Pref), 1.120
23DEC2024, Pak Petroleum, 10.260
23DEC2024, Pak Petroleum, 10.260
23DEC2024, Pak Petroleum, 10.490
23DEC2024, Pak Petroleum, 16.400
23DEC2024, Pak Paper Prod, 8.460
23DEC2024, Pak.P.V.C., 0.930
23DEC2024, At-Tahur Ltd., 1.500
23DEC2024, Pak Refinery, 2.150
23DEC2024, Pak Refinery, 2.250
23DEC2024, Pak Refinery, 2.200
23DEC2024, Pak Refinery, 2.180
23DEC2024, Prosperity Weaving, 0.000
23DEC2024, Pak Services, -15.490
23DEC2024, P.S.O., 39.710
23DEC2024, P.S.O., 39.810
23DEC2024, P.S.O., 40.790
23DEC2024, P.S.O., 39.900
23DEC2024, Pak Stock Exchange, 0.110
23DEC2024, Pak Synthetics, 2.520
23DEC2024, P.T.C.L., 2.510
23DEC2024, P.T.C.L., 2.230
23DEC2024, P.T.C.L., 2.580
23DEC2024, P.T.C.L., 1.910
23DEC2024, Panther Tyres Ltd., 2.190
23DEC2024, Quetta Textile, 0.340
23DEC2024, Quice Food, 0.200
23DEC2024, Reliance Cotton, 69.000
23DEC2024, Redco Textile, 0.800
23DEC2024, Reliance Weaving, 7.040
23DEC2024, Rafhan Maize, 59.870
23DEC2024, Roshan Packages, 0.960
23DEC2024, Ruby Textile, 0.570
23DEC2024, Rupali Polyester, 2.000
23DEC2024, Saif Textile, 0.240
23DEC2024, Sanghar Sugar, 1.170
23DEC2024, Sapphire Tex., -46.700
23DEC2024, Sardar Chemical, 0.000
23DEC2024, Sindh Abadgar, -3.960
23DEC2024, Sazgar Engineering, 38.270
23DEC2024, Sazgar Engineering, 39.180
23DEC2024, Sazgar Engineering, 38.980
23DEC2024, Sazgar Engineering, 54.130
23DEC2024, Samba Bank, 0.170
23DEC2024, St.Chart.Bank, -1.530
23DEC2024, Shield Corp., 14.080
23DEC2024, The Searle Company, 4.910
23DEC2024, The Searle Company, 4.350
23DEC2024, The Searle Company, 5.020
23DEC2024, The Searle Company, 6.100
23DEC2024, Sitara Energy, 0.150
23DEC2024, Security Paper, 1.170
23DEC2024, Service Ind Tex, -0.530
23DEC2024, Sapphire Fiber, 0.000
23DEC2024, Service Global, 1.410
23DEC2024, S.G.Power, 0.570
23DEC2024, Shadab Textile, 0.700
23DEC2024, Shell Pakistan, 20.710
23DEC2024, Shell Pakistan, 20.880
23DEC2024, Shell Pakistan, 21.270
23DEC2024, Shell Pakistan, 21.270
23DEC2024, Shezan Inter., 6.040
23DEC2024, Shifa Int.Hospital, 25.760
23DEC2024, Shahtaj Sugar, 2.510
23DEC2024, Shaheen Ins., -0.040
23DEC2024, Shahmurad Sugar, 7.800
23DEC2024, Sec. Inv. Bank, 0.000
23DEC2024, Siemens Pak., 3.170
23DEC2024, Silk Bank Ltd, 0.060
23DEC2024, Silk Bank Ltd, 0.050
23DEC2024, Silk Bank Ltd, 0.060
23DEC2024, Silk Bank Ltd, 0.070
23DEC2024, Sindh Modaraba, 0.010
23DEC2024, Sitara Chemical, 7.780
23DEC2024, Sakrand Sugar, 0.160
23DEC2024, Secure Logistics Gro, 0.580
23DEC2024, Sally Textile, 0.210
23DEC2024, Safe Mix Con.Ltd, 0.820
23DEC2024, Shakarganj Limited, -0.180
23DEC2024, Sana Ind., 0.270
23DEC2024, Soneri Bank Ltd, 0.570
23DEC2024, Soneri Bank Ltd, 0.230
23DEC2024, Soneri Bank Ltd, 0.580
23DEC2024, Soneri Bank Ltd, 0.570
23DEC2024, Sui North Gas, 5.790
23DEC2024, Sui North Gas, 5.770
23DEC2024, Sui North Gas, 5.920
23DEC2024, Sui North Gas, 5.830
23DEC2024, Synthetic Products, 1.480
23DEC2024, Sitara Peroxide, 0.300
23DEC2024, Saif Power Ltd, 0.390
23DEC2024, Service Ind.Ltd, 1.130
23DEC2024, Sui South Gas, 0.590
23DEC2024, Sui South Gas, 0.660
23DEC2024, Sui South Gas, 0.590
23DEC2024, Sui South Gas, 1.140
23DEC2024, Saritow Spinning, -0.100
23DEC2024, S.S.Oil, 3.670
23DEC2024, Shabbir Tiles, 0.230
23DEC2024, Shahtaj Textile, 0.000
23DEC2024, Shams Textile, 1.670
23DEC2024, Siddiqsons Tin, 0.030
23DEC2024, Stylers Int.Ltd., 0.000
23DEC2024, Suraj Cotton Mills, 2.340
23DEC2024, Sunrays Textile, 6.410
23DEC2024, Symmetry Group Ltd, 0.210
23DEC2024, Symmetry Group Ltd, 0.130
23DEC2024, Symmetry Group Ltd, 0.200
23DEC2024, Symmetry Group Ltd, 0.010
23DEC2024, Systems Limited, 20.270
23DEC2024, Systems Limited, 25.570
23DEC2024, Systems Limited, 20.630
23DEC2024, Systems Limited, 18.750
23DEC2024, Shahzad Tex., 0.000
23DEC2024, Tata Textile, 0.000
23DEC2024, Treet Battery Ltd., 0.810
23DEC2024, Tariq Corp Ltd., 0.390
23DEC2024, Tariq Corp(Pref), 0.000
23DEC2024, Telecard Limited, 0.440
23DEC2024, Telecard Limited, 0.430
23DEC2024, Telecard Limited, 0.450
23DEC2024, Telecard Limited, 0.440
23DEC2024, Tariq Glass Ind., 3.490
23DEC2024, Tariq Glass Ind., -0.380
23DEC2024, Tariq Glass Ind., 3.540
23DEC2024, Tariq Glass Ind., -0.160
23DEC2024, Thal Limited, 12.930
23DEC2024, Thatta Cement, 7.720
23DEC2024, Thal Ind.Corp., 0.000
23DEC2024, The Organic Meat, 0.830
23DEC2024, The Organic Meat, 0.940
23DEC2024, The Organic Meat, 0.840
23DEC2024, The Organic Meat, 0.850
23DEC2024, Towellers Limited, 7.020
23DEC2024, TPL Corp Ltd, 0.410
23DEC2024, TPL Insurance, 0.310
23DEC2024, TPL Properties, 0.540
23DEC2024, TPL Properties, 0.470
23DEC2024, TPL Properties, 0.550
23DEC2024, TPL Properties, 0.400
23DEC2024, TPL REIT Fund I, -0.040
23DEC2024, TPL Trakker Ltd, -0.260
23DEC2024, Treet Corp, 2.220
23DEC2024, Treet Corp, 2.230
23DEC2024, Treet Corp, 2.280
23DEC2024, Treet Corp, 2.210
23DEC2024, TRG Pak Ltd, 5.560
23DEC2024, TRG Pak Ltd, 5.570
23DEC2024, TRG Pak Ltd, 5.710
23DEC2024, TRG Pak Ltd, 5.600
23DEC2024, Tri-Pack Films, 3.490
23DEC2024, Trust Modaraba, -0.010
23DEC2024, Trust Brokerage, 0.950
23DEC2024, Tandlianwala Sugar, 0.000
23DEC2024, Tri-Star Power, 0.060
23DEC2024, United Brands, 2.360
23DEC2024, United Bank, 9.280
23DEC2024, United Bank, 10.520
23DEC2024, United Bank, 9.420
23DEC2024, United Bank, 14.000
23DEC2024, UBLPakistanETF, 1.220
23DEC2024, UBLPakistanETF, 1.210
23DEC2024, UBLPakistanETF, 1.250
23DEC2024, UBLPakistanETF, 1.240
23DEC2024, Unicap Modaraba, 0.000
23DEC2024, UDL Int.Ltd., 0.000
23DEC2024, United Distributors, 3.150
23DEC2024, United Insurance, -0.060
23DEC2024, Unity Foods Ltd, 1.870
23DEC2024, Unity Foods Ltd, 1.770
23DEC2024, Unity Foods Ltd, 1.920
23DEC2024, Unity Foods Ltd, 1.940
23DEC2024, Unilever Foods, -299.800
23DEC2024, Universal Ins., -0.280
23DEC2024, Wah-Noble, 27.340
23DEC2024, Waves Corp Ltd., 0.570
23DEC2024, Waves Home App, 0.540
23DEC2024, Waves Corp Ltd., 0.570
23DEC2024, Waves Corp Ltd., 0.580
23DEC2024, Waves Corp Ltd., 0.330
23DEC2024, WorldCall Telecom, 0.120
23DEC2024, WorldCall Telecom, 0.110
23DEC2024, WorldCall Telecom, 0.130
23DEC2024, WorldCall Telecom, 0.120
23DEC2024, Yousuf Weaving, 0.060
23DEC2024, Yousuf Weaving, 0.160
23DEC2024, Yousuf Weaving, 0.060
23DEC2024, Yousuf Weaving, 0.060
23DEC2024, ZIL Limited, 0.000
23DEC2024, Zephyr Textile, 0.000


20241224


